klub,sezona,ime,pozicija,narodnost,rojstvo,visina
BAR,2004,"DREJER, CHRISTIAN",Forward,Denmark,1982,2.06
BAR,2004,"BODIROGA, DEJAN",Forward,Serbia,1973,2.05
BAR,2004,"NAVARRO, JUAN CARLOS",Guard,Spain,1980,1.92
BAR,2004,"DUENAS, ROBERTO",Center,Spain,1975,2.18
BAR,2004,"DE LA FUENTE, RODRIGO",Forward,Spain,1976,2.0
BAR,2004,"ESPUNA, RAMON",Forward,Spain,1984,2.06
BAR,2004,"ZIZIC, ANDRIJA",Forward,Croatia,1980,2.06
BAR,2004,"VAN DE HARE, REMON",Center,Netherlands,1982,2.22
BAR,2004,"SADA, VICTOR",Guard,Spain,1984,1.92
BAR,2004,"GASOL, MARC",Center,Spain,1985,2.15
BAR,2004,"DAVIS, DEVIN",Forward,United States of America,1974,2.0
BAR,2004,"GRIMAU, ROGER",Guard,Spain,1978,1.96
BAR,2005,"BASILE, GIANLUCA",Guard,Italy,1975,1.92
BAR,2005,"FUCKA, GREGOR",Forward,Italy,1971,2.15
BAR,2005,"TRIAS, JORDI",Forward,Spain,1980,2.06
BAR,2005,"MARCONATO, DENIS",Center,Italy,1975,2.14
BAR,2005,"WILLIAMS, SHAMMOND",Guard,Georgia,1975,1.86
BAR,2005,"NAVARRO, JUAN CARLOS",Guard,Spain,1980,1.92
BAR,2005,"COTA, ED",Guard,United States of America,1976,1.86
BAR,2005,"VUJANIC, MILOS",Guard,Serbia,1980,1.9
BAR,2005,"DE LA FUENTE, RODRIGO",Forward,Spain,1976,2.0
BAR,2005,"KAKIOUZIS, MICHAILIS",Forward,Greece,1976,2.07
BAR,2005,"THORNTON, BOOTSY",Guard,United States of America,1977,1.95
BAR,2005,"SADA, VICTOR",Guard,Spain,1984,1.92
BAR,2005,"GASOL, MARC",Center,Spain,1985,2.15
BAR,2005,"GRIMAU, ROGER",Guard,Spain,1978,1.96
BAR,2006,"BASILE, GIANLUCA",Guard,Italy,1975,1.92
BAR,2006,"TRIAS, JORDI",Forward,Spain,1980,2.06
BAR,2006,"MARCONATO, DENIS",Center,Italy,1975,2.14
BAR,2006,"LAKOVIC, JAKA",Guard,Slovenia,1978,1.86
BAR,2006,"NAVARRO, JUAN CARLOS",Guard,Spain,1980,1.92
BAR,2006,"MONCASI, ALBERT",Forward,Spain,1986,2.1
BAR,2006,"DE LA FUENTE, RODRIGO",Forward,Spain,1976,2.0
BAR,2006,"VAZQUEZ, FRAN",Center,Spain,1983,2.09
BAR,2006,"KAKIOUZIS, MICHAILIS",Forward,Greece,1976,2.07
BAR,2006,"UKIC, ROKO",Guard,Croatia,1984,1.96
BAR,2006,"KASUN, MARIO",Center,Croatia,1980,2.13
BAR,2006,"GRIMAU, ROGER",Guard,Spain,1978,1.96
BAR,2007,"BASILE, GIANLUCA",Guard,Italy,1975,1.92
BAR,2007,"SANCHEZ, PEPE",Guard,Argentina,1977,1.92
BAR,2007,"TRIAS, JORDI",Forward,Spain,1980,2.06
BAR,2007,"MARCONATO, DENIS",Center,Italy,1975,2.14
BAR,2007,"LAKOVIC, JAKA",Guard,Slovenia,1978,1.86
BAR,2007,"NEAL, GARY",Guard,United States of America,1984,1.93
BAR,2007,"RABASEDA, XAVIER",Forward,Spain,1989,1.98
BAR,2007,"VAZQUEZ, FRAN",Center,Spain,1983,2.09
BAR,2007,"DEDOVIC, NIHAD",Guard,Germany,1990,1.99
BAR,2007,"ILYASOVA, ERSAN",Forward,Turkey,1987,2.07
BAR,2007,"MONCASI, ALBERT",Forward,Spain,1986,2.1
BAR,2007,"ACKER, ALEX",Guard,United States of America,1983,1.95
BAR,2007,"KASUN, MARIO",Center,Croatia,1980,2.13
BAR,2007,"GRIMAU, ROGER",Guard,Spain,1978,1.96
BAR,2008,"HERNANDEZ, ALEJANDRO",Guard,Spain,1987,1.9
BAR,2008,"BASILE, GIANLUCA",Guard,Italy,1975,1.92
BAR,2008,"BARRETT, ANDRE",Guard,United States of America,1982,1.75
BAR,2008,"TRIAS, JORDI",Forward,Spain,1980,2.06
BAR,2008,"BARTON, LUBOS",Forward,Czech Republic,1980,
BAR,2008,"LAKOVIC, JAKA",Guard,Slovenia,1978,1.86
BAR,2008,"NAVARRO, JUAN CARLOS",Guard,Spain,1980,1.92
BAR,2008,"ANDERSEN, DAVID",Center,Denmark,1980,2.12
BAR,2008,"VAZQUEZ, FRAN",Center,Spain,1983,2.09
BAR,2008,"SAMB, MAMADOU",Center,Spain,1989,2.08
BAR,2008,"DEDOVIC, NIHAD",Guard,Germany,1990,1.99
BAR,2008,"ILYASOVA, ERSAN",Forward,Turkey,1987,2.07
BAR,2008,"RABASEDA, XAVIER",Forward,Spain,1989,1.98
BAR,2008,"SADA, VICTOR",Guard,Spain,1984,1.92
BAR,2008,"SANTIAGO, DANIEL",Center,Puerto Rico,1976,2.16
BAR,2008,"GRIMAU, ROGER",Guard,Spain,1978,1.96
BAR,2009,"BASILE, GIANLUCA",Guard,Italy,1975,1.92
BAR,2009,"TRIAS, JORDI",Forward,Spain,1980,2.06
BAR,2009,"RUBIO, RICKY",Guard,Spain,1990,1.92
BAR,2009,"LAKOVIC, JAKA",Guard,Slovenia,1978,1.86
BAR,2009,"NAVARRO, JUAN CARLOS",Guard,Spain,1980,1.92
BAR,2009,"BARTON, LUBOS",Forward,Czech Republic,1980,
BAR,2009,"VAZQUEZ, FRAN",Center,Spain,1983,2.09
BAR,2009,"NDONG, BONIFACE",Center,Senegal,1977,
BAR,2009,"RABASEDA, XAVIER",Forward,Spain,1989,1.98
BAR,2009,"MORRIS, TERENCE",Forward,United States of America,1979,2.07
BAR,2009,"SADA, VICTOR",Guard,Spain,1984,1.92
BAR,2009,"LORBEK, ERAZEM",Forward,Slovenia,1984,2.08
BAR,2009,"MICKEAL, PETE",Forward,United States of America,1978,1.97
BAR,2009,"GRIMAU, ROGER",Guard,Spain,1978,1.96
BAR,2010,"BASILE, GIANLUCA",Guard,Italy,1975,1.92
BAR,2010,"SADA, VICTOR",Guard,Spain,1984,1.92
BAR,2010,"RUBIO, RICKY",Guard,Spain,1990,1.92
BAR,2010,"LAKOVIC, JAKA",Guard,Slovenia,1978,1.86
BAR,2010,"NAVARRO, JUAN CARLOS",Guard,Spain,1980,1.92
BAR,2010,"PEROVIC, KOSTA",Center,Serbia,1985,2.17
BAR,2010,"VAZQUEZ, FRAN",Center,Spain,1983,2.09
BAR,2010,"APARICIO, ANGEL",Forward,Spain,1992,1.97
BAR,2010,"INGLES, JOE",Forward,Australia,1987,2.03
BAR,2010,"NDONG, BONIFACE",Center,Senegal,1977,
BAR,2010,"MORRIS, TERENCE",Forward,United States of America,1979,2.07
BAR,2010,"LORBEK, ERAZEM",Center,Slovenia,1984,2.08
BAR,2010,"ANDERSON, ALAN",Forward,United States of America,1982,1.98
BAR,2010,"MICKEAL, PETE",Forward,United States of America,1978,1.97
BAR,2010,"GRIMAU, ROGER",Guard,Spain,1978,1.96
BAR,2011,"SADA, VICTOR",Guard,Spain,1984,1.92
BAR,2011,"HUERTAS, MARCELINHO",Guard,Italy,1983,1.9
BAR,2011,"NAVARRO, JUAN CARLOS",Guard,Spain,1980,1.92
BAR,2011,"PEROVIC, KOSTA",Center,Serbia,1985,2.17
BAR,2011,"VAZQUEZ, FRAN",Center,Spain,1983,2.09
BAR,2011,"WALLACE, C.J.",Forward,United States of America,1982,2.06
BAR,2011,"INGLES, JOE",Forward,Australia,1987,2.03
BAR,2011,"NDONG, BONIFACE",Center,Senegal,1977,
BAR,2011,"RABASEDA, XAVIER",Forward,Spain,1989,1.98
BAR,2011,"PEREZ, JOSEP",Guard,Spain,1994,1.83
BAR,2011,"LORBEK, ERAZEM",Center,Slovenia,1984,2.08
BAR,2011,"EIDSON, CHUCK",Guard,United States of America,1980,2.02
BAR,2011,"MICKEAL, PETE",Forward,United States of America,1978,1.97
BAR,2012,"SADA, VICTOR",Guard,Spain,1984,1.92
BAR,2012,"HUERTAS, MARCELINHO",Guard,Italy,1983,1.9
BAR,2012,"ABRINES, ALEX",Forward,Spain,1993,1.97
BAR,2012,"NAVARRO, JUAN CARLOS",Guard,Spain,1980,1.92
BAR,2012,"JASIKEVICIUS, SARUNAS",Guard,Lithuania,1976,
BAR,2012,"TODOROVIC, MARKO",Forward,Montenegro,1992,2.1
BAR,2012,"WALLACE, C.J.",Forward,United States of America,1982,2.06
BAR,2012,"INGLES, JOE",Forward,Australia,1987,2.03
BAR,2012,"RABASEDA, XAVIER",Forward,Spain,1989,1.98
BAR,2012,"HEZONJA, MARIO",Forward,Croatia,1995,1.98
BAR,2012,"LORBEK, ERAZEM",Center,Slovenia,1984,2.08
BAR,2012,"JAWAI, NATE",Center,Australia,1986,2.07
BAR,2012,"MICKEAL, PETE",Forward,United States of America,1978,1.97
BAR,2012,"TOMIC, ANTE",Center,Croatia,1987,2.17
BAR,2013,"PULLEN, JACOB",Guard,United States of America,1989,1.85
BAR,2013,"DORSEY, JOEY",Center,United States of America,1983,2.03
BAR,2013,"SADA, VICTOR",Guard,Spain,1984,1.92
BAR,2013,"HUERTAS, MARCELINHO",Guard,Italy,1983,1.9
BAR,2013,"ABRINES, ALEX",Forward,Spain,1993,1.97
BAR,2013,"NAVARRO, JUAN CARLOS",Guard,Spain,1980,1.92
BAR,2013,"TODOROVIC, MARKO",Forward,Montenegro,1992,2.1
BAR,2013,"PAPANIKOLAOU, KOSTAS",Forward,Greece,1990,2.04
BAR,2013,"HEZONJA, MARIO",Forward,Croatia,1995,1.98
BAR,2013,"OLESON, BRAD",Guard,Spain,1983,1.91
BAR,2013,"LORBEK, ERAZEM",Center,Slovenia,1984,2.08
BAR,2013,"LAMPE, MACIEJ",Center,Poland,1985,2.1
BAR,2013,"NACHBAR, BOSTJAN",Forward,Slovenia,1980,2.06
BAR,2013,"TOMIC, ANTE",Center,Croatia,1987,2.17
BAR,2014,"DOELLMAN, JUSTIN",Forward,United States of America,1985,2.06
BAR,2014,"HAKANSON, LUDDE",Guard,Sweden,1996,1.9
BAR,2014,"HEZONJA, MARIO",Forward,Croatia,1995,1.98
BAR,2014,"HUERTAS, MARCELINHO",Guard,Italy,1983,1.9
BAR,2014,"ABRINES, ALEX",Forward,Spain,1993,1.97
BAR,2014,"NAVARRO, JUAN CARLOS",Guard,Spain,1980,1.92
BAR,2014,"SATORANSKY, TOMAS",Guard,Czech Republic,1991,2.01
BAR,2014,"ERIKSSON, MARCUS",Guard,Sweden,1993,2.01
BAR,2014,"PLEISS, TIBOR",Center,Germany,1989,2.21
BAR,2014,"SULEJMANOVIC, EMIR",Forward,Finland,1995,2.06
BAR,2014,"THOMAS, DESHAUN",Forward,United States of America,1991,2.01
BAR,2014,"OLESON, BRAD",Guard,Spain,1983,1.91
BAR,2014,"JACKSON, EDWIN",Guard,France,1989,1.9
BAR,2014,"LAMPE, MACIEJ",Center,Poland,1985,2.1
BAR,2014,"NACHBAR, BOSTJAN",Forward,Slovenia,1980,2.06
BAR,2014,"TOMIC, ANTE",Center,Croatia,1987,2.17
BAR,2014,"PENO, STEFAN",Guard,Serbia,1997,1.94
BAR,2015,"DOELLMAN, JUSTIN",Forward,United States of America,1985,2.06
BAR,2015,"DORSEY, JOEY",Center,United States of America,1983,2.03
BAR,2015,"RIBAS, PAU",Guard,Spain,1987,1.94
BAR,2015,"LAWAL, SHANE",Center,Nigeria,1986,2.08
BAR,2015,"ABRINES, ALEX",Forward,Spain,1993,1.97
BAR,2015,"NAVARRO, JUAN CARLOS",Guard,Spain,1980,1.92
BAR,2015,"SATORANSKY, TOMAS",Guard,Czech Republic,1991,2.01
BAR,2015,"VEZENKOV, SASHA",Forward,Greece,1995,2.06
BAR,2015,"ERIKSSON, MARCUS",Guard,Sweden,1993,2.01
BAR,2015,"DIAGNE, MOUSSA",Center,Senegal,1994,2.11
BAR,2015,"SULEJMANOVIC, EMIR",Forward,Finland,1995,2.06
BAR,2015,"SAMUELS, SAMARDO",Center,Jamaica,1989,2.06
BAR,2015,"OLESON, BRAD",Guard,Spain,1983,1.91
BAR,2015,"ARROYO, CARLOS",Guard,United States of America,1979,1.88
BAR,2015,"PERPEROGLOU, STRATOS",Forward,Greece,1984,2.03
BAR,2015,"TOMIC, ANTE",Center,Croatia,1987,2.17
BAR,2016,"MUNFORD, XAVIER",Guard,United States of America,1992,1.9
BAR,2016,"RICE, TYRESE",Guard,United States of America,1987,1.85
BAR,2016,"DOELLMAN, JUSTIN",Forward,United States of America,1985,2.06
BAR,2016,"CLAVER, VICTOR",Forward,Spain,1988,2.07
BAR,2016,"NAVARRO, JUAN CARLOS",Guard,Spain,1980,1.92
BAR,2016,"FAVERANI, VITOR",Center,Spain,1988,2.1
BAR,2016,"VEZENKOV, SASHA",Forward,Greece,1995,2.06
BAR,2016,"PENO, STEFAN",Guard,Serbia,1997,1.94
BAR,2016,"KURUCS, RODIONS",Forward,Latvia,1998,2.06
BAR,2016,"ERIKSSON, MARCUS",Forward,Sweden,1993,2.01
BAR,2016,"DIAGNE, MOUSSA",Center,Senegal,1994,2.11
BAR,2016,"OLESON, BRAD",Guard,Spain,1983,1.91
BAR,2016,"KOPONEN, PETTERI",Guard,Finland,1988,1.94
BAR,2016,"RENFROE, ALEX",Guard,United States of America,1986,1.91
BAR,2016,"PERPEROGLOU, STRATOS",Forward,Greece,1984,2.03
BAR,2016,"TOMIC, ANTE",Center,Croatia,1987,2.17
BAR,2017,"SERAPHIN, KEVIN",Center,France,1989,2.08
BAR,2017,"RIBAS, PAU",Guard,Spain,1987,1.94
BAR,2017,"GARCIA, MARC",Guard,Spain,1996,1.96
BAR,2017,"PRESSEY, PHIL",Guard,United States of America,1991,1.8
BAR,2017,"HANGA, ADAM",Forward,Hungary,1989,2.01
BAR,2017,"JACKSON, EDWIN",Guard,France,1989,1.9
BAR,2017,"NAVARRO, JUAN CARLOS",Guard,Spain,1980,1.92
BAR,2017,"HEURTEL, THOMAS",Guard,France,1989,1.89
BAR,2017,"VEZENKOV, SASHA",Forward,Greece,1995,2.06
BAR,2017,"KURUCS, RODIONS",Forward,Latvia,1998,2.06
BAR,2017,"ORIOLA, PIERRE",Center,Spain,1992,2.08
BAR,2017,"SANDERS, RAKIM",Forward,United States of America,1989,1.96
BAR,2017,"KOPONEN, PETTERI",Guard,Finland,1988,1.94
BAR,2017,"CLAVER, VICTOR",Forward,Spain,1988,2.07
BAR,2017,"FONT, ALEIX",Forward,Spain,1998,1.95
BAR,2017,"DIAGNE, ATOUMANE",Center,Senegal,1998,2.15
BAR,2017,"MARTINEZ, SERGI",Forward,Spain,1999,2.02
BAR,2017,"HERUN, VOLODYMYR",Center,Ukraine,1994,2.08
BAR,2017,"FIGUERAS, POL",Guard,Spain,1998,1.87
BAR,2017,"TOMIC, ANTE",Center,Croatia,1987,2.17
BAR,2017,"MOERMAN, ADRIEN",Forward,France,1988,2.02
BAS,2000,"SCOLA, LUIS",Forward,Spain,1980,2.07
BAS,2000,"GARCIA, DANIEL",Forward,Spain,1975,2.06
BAS,2000,"BENNETT, ELMER",Guard,United States of America,1970,1.83
BAS,2000,"FOIREST, LAURENT",Forward,France,1973,1.97
BAS,2000,"VIDAL, SERGI",Forward,Spain,1981,2.0
BAS,2000,"TIMINSKAS, MINDAUGAS",Guard,Lithuania,1974,2.0
BAS,2000,"STOMBERGAS, SAULIUS",Forward,Lithuania,1973,2.03
BAS,2000,"ALEXANDER, VICTOR",Center,United States of America,1969,2.08
BAS,2000,"OBERTO, FABRICIO",Center,Italy,1975,2.07
BAS,2000,"CORCHIANI, CHRIS",Guard,Italy,1968,1.78
BAS,2001,"SCOLA, LUIS",Guard,Spain,1980,2.07
BAS,2001,"NOCIONI, ANDRES",Forward,Italy,1979,2.03
BAS,2001,"BENNETT, ELMER",Guard,United States of America,1970,1.83
BAS,2001,"FOIREST, LAURENT",Forward,France,1973,1.97
BAS,2001,"VIDAL, SERGI",Forward,Spain,1981,2.0
BAS,2001,"TIMINSKAS, MINDAUGAS",Guard,Lithuania,1974,2.0
BAS,2001,"SCONOCHINI, HUGO",Guard,Italy,1971,1.94
BAS,2001,"HARISSIS, CHRISTOS",Guard,Greece,1976,1.88
BAS,2001,"TOMASEVIC, DEJAN",Center,Serbia,1973,2.08
BAS,2001,"FERNANDEZ, GABRIEL",Forward,Italy,1976,2.04
BAS,2001,"OBERTO, FABRICIO",Center,Italy,1975,2.07
BAS,2001,"CORCHIANI, CHRIS",Guard,Italy,1968,1.78
BAS,2001,"ARROYO, CARLOS",Guard,United States of America,1979,1.88
BAS,2002,"SCOLA, LUIS",Center,Spain,1980,2.07
BAS,2002,"NOCIONI, ANDRES",Forward,Italy,1979,2.03
BAS,2002,"BENNETT, ELMER",Guard,United States of America,1970,1.83
BAS,2002,"FOIREST, LAURENT",Forward,France,1973,1.97
BAS,2002,"CALDERON, JOSE ",Guard,Spain,1981,1.9
BAS,2002,"VIDAL, SERGI",Forward,Spain,1981,2.0
BAS,2002,"PALLADINO, LEANDRO",Forward,Argentina,1976,1.94
BAS,2002,"ALLEN, JEROME",Guard,United States of America,1973,1.92
BAS,2002,"CORRALES, IVAN",Guard,Spain,1974,1.82
BAS,2002,"GRIFFITH, RASHARD",Center,United States of America,1974,2.11
BAS,2002,"GADOU, THIERRY",Forward,France,1969,2.06
BAS,2002,"WOLKOWYSKY, RUBEN",Center,Poland,1973,2.07
BAS,2002,"MOTTOLA, HANNO",Center,Finland,1976,2.08
BAS,2002,"SIMS, LEWIS",Forward,United States of America,1973,2.03
BAS,2002,"HERNANDEZ, EDUARDO",Forward,Spain,1975,1.98
BAS,2002,"PHILLIPS, WILLIAM",Forward,France,1979,2.08
BAS,2003,"SCOLA, LUIS",Forward,Spain,1980,2.07
BAS,2003,"NOCIONI, ANDRES",Forward,Italy,1979,2.03
BAS,2003,"MACIJAUSKAS, ARVYDAS",Guard,Lithuania,1980,1.93
BAS,2003,"CALDERON, JOSE ",Guard,Spain,1981,1.9
BAS,2003,"VIDAL, SERGI",Forward,Spain,1981,2.0
BAS,2003,"PRIGIONI, PABLO",Guard,Spain,1977,
BAS,2003,"JELIC, DUSAN",Center,Greece,1975,2.1
BAS,2003,"BUESA, JAVIER",Forward,Spain,1978,1.95
BAS,2003,"DAVID, KORNEL",Center,Hungary,1971,2.08
BAS,2003,"KOTUROVIC, DEJAN",Center,Serbia,1972,2.13
BAS,2003,"SPLITTER, TIAGO",Center,Spain,1985,2.12
BAS,2003,"BETTS, ANDY",Center,United Kingdom,1977,2.17
BAS,2004,"SCOLA, LUIS",Forward,Spain,1980,2.07
BAS,2004,"PRIGIONI, PABLO",Guard,Spain,1977,
BAS,2004,"HANSEN, TRAVIS",Forward,United States of America,1978,1.98
BAS,2004,"MACIJAUSKAS, ARVYDAS",Guard,Lithuania,1980,1.93
BAS,2004,"CALDERON, JOSE ",Guard,Spain,1981,1.9
BAS,2004,"VIDAL, SERGI",Forward,Spain,1981,2.0
BAS,2004,"QUINTERO, OMAR",Guard,Mexico,1981,1.82
BAS,2004,"CONLEY, ROBERT",Forward,United States of America,1977,2.0
BAS,2004,"DAVID, KORNEL",Center,Hungary,1971,2.08
BAS,2004,"SPLITTER, TIAGO",Center,Spain,1985,2.12
BAS,2004,"GABINI, ROBERTO",Forward,Italy,1975,1.98
BAS,2004,"BETTS, ANDY",Center,United Kingdom,1977,2.17
BAS,2005,"SCOLA, LUIS",Forward,Spain,1980,2.07
BAS,2005,"PRIGIONI, PABLO",Guard,Spain,1977,
BAS,2005,"HANSEN, TRAVIS",Guard,United States of America,1978,1.98
BAS,2005,"CHALMERS, LIONEL",Guard,United States of America,1980,1.78
BAS,2005,"VIDAL, SERGI",Forward,Spain,1981,2.0
BAS,2005,"UKIC, ROKO",Guard,Croatia,1984,1.96
BAS,2005,"ERDOGAN, SERKAN",Guard,Turkey,1978,1.9
BAS,2005,"DROBNJAK, PREDRAG",Center,Montenegro,1975,2.13
BAS,2005,"GRIMAU, JORDI",Forward,Spain,1983,1.99
BAS,2005,"GARCIA, OSCAR",Forward,Spain,1979,2.03
BAS,2005,"DAVID, KORNEL",Center,Hungary,1971,2.08
BAS,2005,"SPLITTER, TIAGO",Center,Spain,1985,2.12
BAS,2005,"JACOBSEN, CASEY",Forward,United States of America,1981,1.98
BAS,2006,"SCOLA, LUIS",Forward,Spain,1980,2.07
BAS,2006,"PRIGIONI, PABLO",Guard,Spain,1977,
BAS,2006,"CILLA, JESUS",Forward,Spain,1977,1.96
BAS,2006,"RAKOCEVIC, IGOR",Guard,Serbia,1978,1.91
BAS,2006,"VIDAL, SERGI",Forward,Spain,1981,2.0
BAS,2006,"PLANINIC, ZORAN",Guard,Croatia,1982,1.99
BAS,2006,"ERDOGAN, SERKAN",Guard,Turkey,1978,1.9
BAS,2006,"TELETOVIC, MIRZA",Forward,Bosnia and Herzegovina,1985,2.06
BAS,2006,"PEKER, KAYA",Center,Turkey,1980,2.08
BAS,2006,"ESLAVA, ARIEL",Forward,Argentina,1979,2.01
BAS,2006,"SPLITTER, TIAGO",Center,Spain,1985,2.12
BAS,2006,"HOUSE, FRED",Guard,United States of America,1978,1.93
BAS,2007,"PRIGIONI, PABLO",Guard,Spain,1977,
BAS,2007,"GARCIA, ANDER",Guard,Spain,1989,1.92
BAS,2007,"RAKOCEVIC, IGOR",Guard,Serbia,1978,1.91
BAS,2007,"VIDAL, SERGI",Forward,Spain,1981,2.0
BAS,2007,"PLANINIC, ZORAN",Guard,Croatia,1982,1.99
BAS,2007,"FERNANDEZ, LUCHO",Forward,Spain,1975,2.02
BAS,2007,"TELETOVIC, MIRZA",Forward,Bosnia and Herzegovina,1985,2.06
BAS,2007,"JASAITIS, SIMAS",Forward,Lithuania,1982,2.02
BAS,2007,"SINGLETON, JAMES",Forward,United States of America,1981,2.03
BAS,2007,"SPLITTER, TIAGO",Center,Spain,1985,2.12
BAS,2007,"MICKEAL, PETE",Forward,United States of America,1978,1.97
BAS,2007,"MCDONALD, WILL",Forward,United States of America,1979,2.07
BAS,2008,"PRIGIONI, PABLO",Guard,Spain,1977,
BAS,2008,"ILIEVSKI, VLADO",Guard,The former Yugoslav Republic of Macedonia,1980,1.88
BAS,2008,"RAKOCEVIC, IGOR",Guard,Serbia,1978,1.91
BAS,2008,"VIDAL, SERGI",Forward,Spain,1981,2.0
BAS,2008,"ESLAVA, ARIEL",Forward,Argentina,1979,2.01
BAS,2008,"TELETOVIC, MIRZA",Forward,Bosnia and Herzegovina,1985,2.06
BAS,2008,"SAN EMETERIO, FERNANDO",Forward,Spain,1984,1.99
BAS,2008,"SPLITTER, TIAGO",Center,Spain,1985,2.12
BAS,2008,"MICKEAL, PETE",Forward,United States of America,1978,1.97
BAS,2008,"BARAC, STANKO",Center,Croatia,1986,2.17
BAS,2008,"MCDONALD, WILL",Forward,United States of America,1979,2.07
BAS,2009,"EIZAGUIRRE, UNAI",Guard,Spain,1988,1.82
BAS,2009,"RIBAS, PAU",Guard,Spain,1987,1.94
BAS,2009,"DEAN, TAQUAN",Guard,United States of America,1983,1.93
BAS,2009,"MICOV, VLADIMIR",Forward,Serbia,1985,2.01
BAS,2009,"URIARTE, JON IRKUS",Forward,Spain,1985,2.01
BAS,2009,"SINGLETARY, SEAN",Guard,United States of America,1985,1.83
BAS,2009,"HUERTAS, MARCELINHO",Guard,Italy,1983,1.9
BAS,2009,"ELIYAHU, LIOR",Forward,Israel,1985,2.05
BAS,2009,"TELETOVIC, MIRZA",Forward,Bosnia and Herzegovina,1985,2.06
BAS,2009,"SAN EMETERIO, FERNANDO",Guard,Spain,1984,1.99
BAS,2009,"SPLITTER, TIAGO",Center,Spain,1985,2.12
BAS,2009,"ENGLISH, CARL",Forward,Canada,1981,1.92
BAS,2009,"OLESON, BRAD",Guard,Spain,1983,1.91
BAS,2009,"BUESA, MARTIN",Forward,Spain,1988,2.02
BAS,2009,"HERRMANN, WALTER",Forward,Argentina,1979,2.02
BAS,2009,"BARAC, STANKO",Center,Croatia,1986,2.17
BAS,2010,"RIBAS, PAU",Guard,Spain,1987,1.94
BAS,2010,"GARCIA, ANDER",Guard,Spain,1989,1.92
BAS,2010,"HUERTAS, MARCELINHO",Guard,Italy,1983,1.9
BAS,2010,"LOGAN, DAVID",Guard,United States of America,1982,1.85
BAS,2010,"TELETOVIC, MIRZA",Forward,Bosnia and Herzegovina,1985,2.06
BAS,2010,"BATISTA, ESTEBAN",Center,Uruguay,1983,2.08
BAS,2010,"SAN EMETERIO, FERNANDO",Guard,Spain,1984,1.99
BAS,2010,"RANCIK, MARTIN",Center,Slovakia,1978,2.04
BAS,2010,"HAISLIP, MARCUS",Forward,United States of America,1980,2.07
BAS,2010,"OLESON, BRAD",Guard,Spain,1983,1.91
BAS,2010,"BUESA, MARTIN",Forward,Spain,1988,2.02
BAS,2010,"SOW, PAPE",Center,Senegal,1981,2.08
BAS,2010,"BARAC, STANKO",Center,Croatia,1986,2.17
BAS,2010,"BJELICA, NEMANJA",Forward,Serbia,1988,2.09
BAS,2011,"RIBAS, PAU",Guard,Spain,1987,1.94
BAS,2011,"PRIGIONI, PABLO",Guard,Spain,1977,
BAS,2011,"DORSEY, JOEY",Forward,United States of America,1983,2.03
BAS,2011,"BJELICA, MILKO",Forward,Serbia,1984,2.07
BAS,2011,"SERAPHIN, KEVIN",Forward,France,1989,2.08
BAS,2011,"MUSLI, DEJAN",Center,Serbia,1991,2.13
BAS,2011,"SAN EMETERIO, FERNANDO",Guard,Spain,1984,1.99
BAS,2011,"GOLUBOVIC, VLADIMIR",Center,Serbia,1986,2.12
BAS,2011,"DRAGIC, GORAN",Guard,Slovenia,1986,1.93
BAS,2011,"HEURTEL, THOMAS",Guard,France,1989,1.89
BAS,2011,"OLESON, BRAD",Guard,Spain,1983,1.91
BAS,2011,"TELETOVIC, MIRZA",Forward,Bosnia and Herzegovina,1985,2.06
BAS,2011,"CALBARRO, UNAI",Forward,Spain,1989,2.05
BAS,2011,"BJELICA, NEMANJA",Forward,Serbia,1988,2.09
BAS,2011,"WILLIAMS, REGGIE",Guard,United States of America,1986,1.96
BAS,2012,"NOCIONI, ANDRES",Forward,Italy,1979,2.03
BAS,2012,"COOK, OMAR",Guard,United States of America,1982,1.86
BAS,2012,"ROCHESTIE, TAYLOR",Guard,United States of America,1985,1.86
BAS,2012,"BJELICA, MILKO",Forward,Serbia,1984,2.07
BAS,2012,"HERNANDEZ-SONSECA, EDU",Center,Spain,1983,2.12
BAS,2012,"CABEZAS, CARLOS",Guard,Spain,1980,1.86
BAS,2012,"SAN EMETERIO, FERNANDO",Guard,Spain,1984,1.99
BAS,2012,"PLEISS, TIBOR",Center,Germany,1989,2.21
BAS,2012,"HEURTEL, THOMAS",Guard,France,1989,1.89
BAS,2012,"JELINEK, DAVID",Guard,Czech Republic,1990,1.95
BAS,2012,"OLESON, BRAD",Guard,Spain,1983,1.91
BAS,2012,"LAMPE, MACIEJ",Center,Poland,1985,2.1
BAS,2012,"CALBARRO, UNAI",Forward,Spain,1989,2.05
BAS,2012,"BJELICA, NEMANJA",Forward,Serbia,1988,2.09
BAS,2012,"CAUSEUR, FABIEN",Guard,France,1987,1.95
BAS,2013,"MAINOLDI, LEO",Forward,Argentina,1985,2.03
BAS,2013,"NOCIONI, ANDRES",Forward,Italy,1979,2.03
BAS,2013,"POETA, GIUSEPPE",Guard,Italy,1985,1.9
BAS,2013,"HANGA, ADAM",Forward,Hungary,1989,2.01
BAS,2013,"HAMILTON, LAMONT ",Center,United States of America,1984,2.08
BAS,2013,"DIOP, ILIMANE",Center,Spain,1995,2.11
BAS,2013,"KAUKENAS, RIMANTAS",Guard,Lithuania,1977,1.92
BAS,2013,"HODGE, WALTER",Guard,United States of America,1986,1.82
